identifier,الفني_الفريق_الجهاز_النادي_الكرة_اللاعبين_الأهلي,مصر_المصرية_الخارجية_المصري_العربية_الأمريكية_الدول,الانتخابات_حزب_الإخوان_اللجنة_المرشحين_الانتخابية_الحزب,سيناء_الغاز_الشركة_ألف_شركة_القاهرة_المياه,المجلس_الشعب_مجلس_اللجنة_القانون_الدستور_البرلمان,الله_لي_كنت_يا_أنا_ولكن_مبارك,المحكمة_المستشار_العام_النيابة_العامة_القضية_التحقيقات,الأزهر_الإسلامية_الله_الكنيسة_المسلمين_البابا_مصر,المباراة_الفريق_الزمالك_الفوز_أحمد_الشوط_مباراة,مصر_الثورة_ولكن_ليس_لأن_مثل_يجب,جنيه_العمل_العام_المالية_مصر_دولار_الحكومة,الشرطة_المسلحة_الثورة_القوات_المتظاهرين_الأمن_يناير,مدرسة_الصحة_التعليم_ش_حالة_جامعة_الجامعة,عبد_أحمد_محمود_حسن_الدين_فئات_إبراهيم,مدير_اللواء_الأمن_النيابة_الشرطة_أمن_وتم
AH20110322$1996,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.111793440334962,0.886392184228891,0.000139567341242149,0.000139567341242149,0.000139567341242149
AH20110323$1997,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.95525238744884,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.0412005457025921,0.000272851296043656,0.000272851296043656,0.000272851296043656
AH20110323$1998,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.0455981941309255,0.000451467268623025,0.85823927765237,0.000451467268623025,0.090744920993228,0.000451467268623025
AH20110323$1999,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,0.0988657153311379,7.31796560556165e-05,7.31796560556165e-05,0.245225027442371,0.226930113428467,0.406220270764727,0.0220270764727406,7.31796560556165e-05,7.31796560556165e-05
AH20110323$2000,0.000496277915632754,0.918610421836228,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.0501240694789082,0.000496277915632754,0.000496277915632754,0.0253101736972705
AH20110323$2001,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.469701280227596,0.000284495021337127,0.000284495021337127,0.526600284495021,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127
AH20110323$2002,0.00016220600162206,0.00827250608272506,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.0488240064882401,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.551662611516626,0.12992700729927,0.00016220600162206,0.00016220600162206,0.259691808596918,0.00016220600162206
AH20110323$2003,0.000110314396028682,0.248317705460563,0.000110314396028682,0.000110314396028682,0.0497517926089355,0.000110314396028682,0.000110314396028682,0.000110314396028682,0.000110314396028682,0.364147821290678,0.000110314396028682,0.23177054605626,0.104908990623276,0.000110314396028682,0.000110314396028682
AH20110323$2004,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.0143057503506311,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.982047685834502
AH20110323$2005,0.000536193029490617,0.000536193029490617,0.215013404825737,0.322252010723861,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0273458445040215,0.000536193029490617,0.429490616621984,0.000536193029490617,0.000536193029490617
AH20110323$2006,0.580683667932718,0.0489419424850787,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.233423765599566,0.0435160065111232,0.00010851871947911,0.00010851871947911,0.0597938144329897,0.00010851871947911,0.0326641345632121
AH20110323$2007,0.000151171579743008,0.000151171579743008,0.0832955404383976,0.000151171579743008,0.0530612244897959,0.000151171579743008,0.544368858654573,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.31761148904006,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008
AH20110323$2008,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.81740674955595,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.000355239786856128,0.160213143872114,0.000355239786856128
AH20110323$2009,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.0777408637873754,0.000221483942414175,0.819712070874862,0.000221483942414175,0.000221483942414175,0.0998892580287929,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175
AH20110323$2010,0.000431965442764579,0.151619870410367,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.475593952483801,0.000431965442764579,0.173218142548596,0.000431965442764579,0.000431965442764579,0.194816414686825,0.000431965442764579,0.000431965442764579
AH20110323$2011,0.000174978127734033,0.140157480314961,0.000174978127734033,0.568853893263342,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.253893263342082,0.000174978127734033,0.0351706036745407,0.000174978127734033,0.000174978127734033
AH20110323$2012,0.000231749710312862,0.174044032444959,0.000231749710312862,0.51008111239861,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.289918887601391,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.0234067207415991
AH20110323$2013,0.000143575017946877,0.287293610911701,0.000143575017946877,0.394974874371859,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.316008614501077,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877
AH20110323$2014,0.000143575017946877,0.251399856424982,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.0288585786073223,0.000143575017946877,0.0503948312993539,0.251399856424982,0.416511127063891,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877
AH20110323$2015,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.700184162062615,0.000368324125230203,0.000368324125230203,0.0372007366482505,0.239779005524862,0.0187845303867403,0.000368324125230203,0.000368324125230203,0.000368324125230203
AH20110323$2016,7.89577575996842e-05,0.110619818397158,7.89577575996842e-05,7.89577575996842e-05,7.89577575996842e-05,0.177733912356889,7.89577575996842e-05,7.89577575996842e-05,7.89577575996842e-05,7.89577575996842e-05,0.150098697197,7.89577575996842e-05,0.0869324911172523,0.473825503355705,7.89577575996842e-05
AH20110323$2017,0.000173460537727667,0.173633998265395,0.000173460537727667,0.000173460537727667,0.321075455333912,0.000173460537727667,0.234345186470078,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.269037294015611,0.000173460537727667,0.000173460537727667,0.000173460537727667
AH20110324$2018,0.539341295693087,0.0362649294245385,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05,0.209989142236699,0.173796597900832,0.0398841838581252,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05,7.23850886717336e-05
AH20110324$2019,0.000119545726240287,0.000119545726240287,0.119665271966527,0.269097429766886,0.000119545726240287,0.000119545726240287,0.149551703526599,0.000119545726240287,0.000119545726240287,0.012074118350269,0.448416019127316,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287
AH20110324$2020,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.785694249649369,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.196633941093969,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.0143057503506311,0.000280504908835905
AH20110324$2021,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.687531806615776,0.000508905852417303,0.153180661577608,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.153180661577608,0.000508905852417303,0.000508905852417303,0.000508905852417303
AH20110324$2022,1.70896351362898e-05,1.70896351362898e-05,1.70896351362898e-05,0.00172605314876527,0.16236862342989,1.70896351362898e-05,0.223891309920533,1.70896351362898e-05,1.70896351362898e-05,0.136734170725455,0.110245236264206,0.302503631547466,0.0401777322054174,0.00258053490557977,0.0196701700418696
AH20110324$2023,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.191586998087954,0.000382409177820268,0.0959847036328872,0.707839388145315
AH20110324$2024,8.08734330772341e-05,0.194177112818439,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,0.113303679741205,0.509583501819652,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,8.08734330772341e-05,0.182046097856854
AH20110324$2025,0.000262123197903014,0.0133682830930537,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.144429882044561,0.0920052424639581,0.747313237221494,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014
AH20110324$2026,0.000146735143066764,0.154218635363169,0.0441672780630961,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.381658107116654,0.000146735143066764,0.000146735143066764,0.00748349229640499,0.161555392516508,0.0881878209831254,0.000146735143066764,0.000146735143066764,0.161555392516508
AH20110324$2027,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.0929316338354577,0.463731170336037,0.0581691772885284,0.000231749710312862,0.000231749710312862,0.162456546929316,0.000231749710312862,0.000231749710312862,0.220393974507532,0.000231749710312862
AH20110324$2028,3.21388397878837e-05,0.0193154427125181,0.0530612244897959,0.0305640366382774,3.21388397878837e-05,0.138229149927688,3.21388397878837e-05,0.0916278322352563,3.21388397878837e-05,0.568889603085329,0.0466334565322192,0.0514542825004017,3.21388397878837e-05,3.21388397878837e-05,3.21388397878837e-05
AH20110324$2029,0.000203458799593082,0.162970498474059,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.285045778229908,0.000203458799593082,0.173143438453713,0.132451678535097,0.122278738555443,0.000203458799593082,0.122278738555443,0.000203458799593082
AH20110324$2030,0.000104547830632514,0.366021955044433,0.000104547830632514,0.010559330893884,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.0523784631468897,0.000104547830632514,0.0419236800836383,0.486251960271824,0.000104547830632514,0.00533193936225823,0.0366962885520125,0.000104547830632514
AH20110324$2031,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,0.00504621533849613,4.99625281039221e-05,0.202398201348988,4.99625281039221e-05,4.99625281039221e-05,0.162428178865851,4.99625281039221e-05,0.429727704221834,4.99625281039221e-05,4.99625281039221e-05,0.199900074943792
AH20110324$2032,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.0349942062572422,0.011819235225956,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.150869061413673,0.799768250289687,0.000231749710312862,0.000231749710312862,0.000231749710312862,0.000231749710312862
AH20110324$2033,0.000252206809583859,0.176796973518285,0.000252206809583859,0.000252206809583859,0.0633039092055485,0.000252206809583859,0.000252206809583859,0.340731399747793,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.416393442622951,0.000252206809583859,0.000252206809583859,0.000252206809583859
AH20110324$2034,0.000536193029490617,0.188203753351206,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.215013404825737,0.590348525469169,0.000536193029490617,0.000536193029490617,0.000536193029490617
AH20110324$2035,0.000181323662737987,0.000181323662737987,0.11804170444243,0.190571169537625,0.26310063463282,0.000181323662737987,0.163372620126927,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.26310063463282,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987
AH20110324$2036,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.022876557191393,0.000226500566251416,0.328652321630804,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.0115515288788222,0.532502831257078,0.102151755379388,0.000226500566251416,0.000226500566251416
AH20110324$2037,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.16083467094703,0.722632423756019,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.112680577849117,0.000321027287319422
AH20110325$2038,0.000131319763624425,0.000131319763624425,0.334996717005909,0.0066973079448457,0.13145108338805,0.013263296126067,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.512278397898884,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.000131319763624425
AH20110325$2039,0.000150037509377344,0.000150037509377344,0.00765191297824456,0.000150037509377344,0.562790697674418,0.000150037509377344,0.000150037509377344,0.000150037509377344,0.000150037509377344,0.157689422355589,0.000150037509377344,0.270217554388597,0.000150037509377344,0.000150037509377344,0.000150037509377344
AH20110325$2040,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.16464542651593,0.000205549845837616,0.832682425488181,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616
AH20110325$2041,0.000315955766192733,0.000315955766192733,0.079304897314376,0.000315955766192733,0.347867298578199,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.126698262243286,0.426856240126382,0.000315955766192733,0.0161137440758294
AH20110325$2042,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.313838120104439,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.313838120104439,0.000522193211488251,0.366057441253264,0.000522193211488251,0.000522193211488251,0.000522193211488251
AH20110325$2043,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.153445635528331,0.000306278713629403,0.000306278713629403,0.628177641653905,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.214701378254211,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403
AH20110325$2044,0.000112170499158721,0.000112170499158721,0.022546270330903,0.000112170499158721,0.0337633202467751,0.000112170499158721,0.000112170499158721,0.224453168816601,0.000112170499158721,0.218844643858665,0.000112170499158721,0.342232192933259,0.000112170499158721,0.000112170499158721,0.157150869321368
AH20110325$2045,0.431222123104371,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,0.404460303300624,0.101159678858162,0.0297948260481713,5.94707106749926e-05,0.00303300624442462,0.0297948260481713,5.94707106749926e-05
AH20110325$2046,0.000181323662737987,0.0545784224841342,0.0183136899365367,0.000181323662737987,0.000181323662737987,0.217769718948323,0.571350861287398,0.000181323662737987,0.000181323662737987,0.0273798730734361,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.10897552130553
AH20110325$2047,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.431203566121843,0.000297176820208024,0.178603268945022,0.000297176820208024,0.000297176820208024,0.238038632986627,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.14888558692422,0.000297176820208024
AH20110325$2048,9.01997925404771e-06,9.01997925404771e-06,0.119072746132684,9.01997925404771e-06,0.0897578135570288,0.173643620619673,9.01997925404771e-06,0.0144409867857304,0.0013620168673612,0.565110720245343,0.0045190096062779,0.0203039733008614,9.01997925404771e-06,0.0117349930095161,9.01997925404771e-06
AH20110325$2049,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,0.0540710751237067,8.99685110211426e-05,0.112550607287449,8.99685110211426e-05,8.99685110211426e-05,0.184525416104363,0.162033288349078,0.485919928025191,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05
AH20110325$2050,0.000355239786856128,0.0891651865008881,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.906216696269982,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
AH20110325$2051,0.000135777325186694,0.312423625254583,0.000135777325186694,0.319212491513917,0.0137135098438561,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.319212491513917,0.000135777325186694,0.0340801086218601,0.000135777325186694,0.000135777325186694
AH20110325$2052,0.000107933081489477,0.604533189422558,0.000107933081489477,0.000107933081489477,0.0810577441985969,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.0486778197517539,0.162007555315704,0.0972477064220184,0.000107933081489477,0.0055045871559633,0.000107933081489477,0.000107933081489477
AH20110326$2053,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.995278246205734,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889
AH20110326$2054,2.57964658841739e-05,0.0142138527021798,0.154804591770927,2.57964658841739e-05,0.0516187282342319,0.0425899651747711,0.0658067844705275,0.0206629691732233,2.57964658841739e-05,0.412769250612666,2.57964658841739e-05,0.117399716238875,2.57964658841739e-05,0.0645169611763188,0.055488198116858
AH20110326$2055,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.533079847908745,0.000760456273764259,0.266920152091255,0.000760456273764259,0.190874524714829,0.000760456273764259,0.000760456273764259,0.000760456273764259
AH20110326$2056,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.161061946902655,0.144971842316975,0.692035398230089,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798
AH20110326$2057,0.000237247924080664,0.10699881376038,0.0832740213523132,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.213760379596679,0.000237247924080664,0.000237247924080664,0.320521945432977,0.000237247924080664,0.249347568208778,0.000237247924080664,0.0120996441281139,0.0120996441281139
AH20110326$2058,0.153978606835377,5.21784503000261e-05,5.21784503000261e-05,5.21784503000261e-05,5.21784503000261e-05,0.0313592486303157,5.21784503000261e-05,5.21784503000261e-05,0.733159405165666,0.0757109313853379,5.21784503000261e-05,0.00527002348030263,5.21784503000261e-05,5.21784503000261e-05,5.21784503000261e-05
AH20110326$2059,0.000207684319833853,0.114434060228453,0.000207684319833853,0.415576323987539,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.290965732087227,0.000207684319833853,0.176739356178609,0.000207684319833853,0.000207684319833853
AH20110326$2060,0.00385925085130533,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,0.166553159288687,0.412485811577753,0.0984487325009459,0.00385925085130533,7.56715853197124e-05,0.234657586076428,7.56715853197124e-05,0.0379114642451759,7.56715853197124e-05,0.0416950435111616,7.56715853197124e-05
AH20110326$2061,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.194373744139317,0.000133958472873409,0.10060281312793,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.261352980576021,0.000133958472873409,0.361821835231078,0.000133958472873409,0.0805090421969189,0.000133958472873409
AH20110326$2062,3.07078151389529e-05,3.07078151389529e-05,0.0368800859818824,3.07078151389529e-05,0.0199907876554583,0.285613388607401,3.07078151389529e-05,3.07078151389529e-05,0.00770766159987717,0.575802241670505,3.07078151389529e-05,0.00617227084292953,3.07078151389529e-05,0.0675879011208353,3.07078151389529e-05
AH20110326$2063,4.2256496936404e-05,4.2256496936404e-05,0.245129938728079,4.2256496936404e-05,0.14582717092753,0.027508979505599,0.0444115782801606,0.0232833298119586,4.2256496936404e-05,0.437396999788718,4.2256496936404e-05,0.0761039509824636,4.2256496936404e-05,4.2256496936404e-05,4.2256496936404e-05
AH20110326$2064,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.918164435946463,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.0768642447418738,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268
AH20110326$2065,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.115105162523901,0.000382409177820268,0.879923518164436
AH20110326$2066,0.000231749710312862,0.243568945538818,0.000231749710312862,0.000231749710312862,0.452143684820394,0.000231749710312862,0.000231749710312862,0.0697566628041715,0.011819235225956,0.000231749710312862,0.127694090382387,0.000231749710312862,0.0929316338354577,0.000231749710312862,0.000231749710312862
AH20110326$2067,0.000219058050383352,0.788828039430449,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.208324205914567,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352
AH20110327$2068,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.995645412130638,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874
AH20110327$2069,1.44373059987006e-05,1.44373059987006e-05,1.44373059987006e-05,1.44373059987006e-05,0.0187829351043095,0.0779758896989822,0.156659207391901,1.44373059987006e-05,1.44373059987006e-05,0.15088428499242,0.0671479101999567,0.47644553526312,1.44373059987006e-05,1.44373059987006e-05,0.051988738901321
AH20110327$2070,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.0924493554327808,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.350276243093923,0.000368324125230203,0.552854511970534,0.000368324125230203,0.000368324125230203,0.000368324125230203
AH20110327$2071,0.000131319763624425,0.000131319763624425,0.0066973079448457,0.000131319763624425,0.118319107025607,0.000131319763624425,0.229940906106369,0.000131319763624425,0.000131319763624425,0.49258043335522,0.111753118844386,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.0395272488509521
AH20110327$2072,0.00300109311338567,0.0596442412799364,0.01293848752857,0.058650501838418,0.126224783861671,0.136162178276856,0.0606379807214548,1.98747888303687e-05,1.98747888303687e-05,0.290191791712213,0.0993938189406738,0.0974063400576369,1.98747888303687e-05,0.0536818046308258,0.00200735367186724
AH20110327$2073,6.16712920135677e-05,6.16712920135677e-05,0.0154794942954055,6.16712920135677e-05,0.0524822695035461,6.16712920135677e-05,6.16712920135677e-05,0.478014184397163,6.16712920135677e-05,0.104902867715079,0.129571384520506,0.172741288930003,6.16712920135677e-05,6.16712920135677e-05,0.0463151403021893
AH20110327$2074,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.00565723793677205,0.177592900721021,0.410537992235164,0.000110926234054354,0.000110926234054354,0.149861342207432,0.061120354963949,0.194231835829174,0.000110926234054354,0.000110926234054354,0.000110926234054354
AH20110327$2075,5.1242633871381e-05,0.589341532154753,5.1242633871381e-05,5.1242633871381e-05,5.1242633871381e-05,0.0256725595695619,0.0794773251345119,5.1242633871381e-05,5.1242633871381e-05,0.117909300538048,0.0384832180374071,0.0666666666666667,5.1242633871381e-05,5.1242633871381e-05,0.082039456828081
AH20110327$2076,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,0.0333808844507846,0.0904422253922967,9.51022349025202e-05,0.875035663338088,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05,9.51022349025202e-05
AH20110327$2077,0.000522193211488251,0.992689295039164,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251
AH20110327$2078,0.000128783000643915,0.231938184159691,0.000128783000643915,0.000128783000643915,0.154668383773342,0.000128783000643915,0.463747585318738,0.0323245331616227,0.0258853831294269,0.000128783000643915,0.0902768834513844,0.000128783000643915,0.000128783000643915,0.000128783000643915,0.000128783000643915
AH20110327$2079,0.000472813238770686,0.118676122931442,0.000472813238770686,0.591489361702128,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.284160756501182
AH20110327$2080,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.0278855032317636,0.101754385964912,0.194090489381348,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.572668513388735,0.00941828254847646,0.000184672206832872,0.0925207756232687
AH20110327$2081,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.0295754026354319,0.190629575402635,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.732357247437775,0.000292825768667643,0.000292825768667643,0.0442166910688141,0.000292825768667643
AH20110327$2082,0.000288600288600289,0.13015873015873,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.707359307359307,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.159018759018759
AH20110328$2083,0.000127959053103007,0.172872680742162,0.000127959053103007,0.000127959053103007,0.0705054382597569,0.000127959053103007,0.326423544465771,0.000127959053103007,0.000127959053103007,0.179270633397313,0.140882917466411,0.108893154190659,0.000127959053103007,0.000127959053103007,0.000127959053103007
AH20110328$2084,7.05965407695023e-05,0.557783268619838,7.05965407695023e-05,0.169502294387575,7.05965407695023e-05,0.00713025061771973,7.05965407695023e-05,7.05965407695023e-05,7.05965407695023e-05,0.0600776561948465,0.144793505118249,7.05965407695023e-05,0.0177197317331451,0.0424285210024709,7.05965407695023e-05
AH20110328$2085,2.4835465044083e-05,0.442096113249721,2.4835465044083e-05,0.0956413758847634,0.0807400968583137,2.4835465044083e-05,0.0732894573450888,2.4835465044083e-05,0.00375015522165653,0.222302247609587,0.0819818701105178,2.4835465044083e-05,2.4835465044083e-05,2.4835465044083e-05,2.4835465044083e-05
AH20110328$2086,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.588536953242836,0.105882352941176,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.286877828054299,0.0153846153846154,0.000301659125188537,0.000301659125188537,0.000301659125188537
AH20110328$2087,7.45434215430488e-05,7.45434215430488e-05,7.45434215430488e-05,0.0410734252702199,0.0298919120387626,0.0820723071188968,0.0187103988073053,0.0224375698844577,7.45434215430488e-05,0.775326127469251,0.00752888557584793,7.45434215430488e-05,0.0224375698844577,7.45434215430488e-05,7.45434215430488e-05
